is_kelas,sentimen_3,date,text
1,NA,12/12/2016,"@basuki_btp @aniesbaswedan ada debat di @netmediatama karena perbedaan, tapi tetap damai #jakartakece"
1,NA,12/12/2016,@aniesbaswedan Salute utk @aniesbaswedan &amp; @basuki_btp anda bertarung dgn ksatria ga spt anak pepo.
1,NA,12/12/2016,Senyum pak @aniesbaswedan . @netmediatama Ì†ΩÌ∏ä‚ò∫ Tetap semangat y pak @aniesbaswedan https://t.co/g9uMEHNopR
1,NA,12/12/2016,"@aniesbaswedan dan @basuki_btp hadirkan debat berkualitas dan harmonis di #JakartaKece @netmediatama ,salut utk kecerdasan gagasannya.."
0,NA,12/12/2016,@panturamuda @cumarachel @aniesbaswedan @basuki_btp jgn dustai hati mu pilihlh cagub yg  bs mmbw kmajuan utk DKI ibu kota RI n bs qt rasakn
1,NA,12/12/2016,"Salut dgn @netmediatama yg berhasil sajikan debat cagub DKI dgn konsep membangun, harmoni, dn kekinian. Keren @basuki_btp 'n @aniesbaswedan"
-1,NA,12/12/2016,"@umihanik_ME @aniesbaswedan misal yg memberi muatan pelajaran keadilan tadi yah? Bagus memang, tp itu bukannya lebih ke ranah mendikbud yah?"
1,0,12/12/2016,"Buat gue, @basuki_btp lebih menguasai lapangan (jelas) dibanding @aniesbaswedan yg sebagian besar jawabannya kurang teknis"
0,NA,12/12/2016,"#JakartaKece sekarang KITA jd smakin tau Kwalitas dari ketiga kandidat , makasih @netmediatama  @basuki_btp‚Ä¶ https://t.co/06N71T6yMg"
1,NA,12/12/2016,@aniesbaswedan @yuni_HK @netmediatama studio primadona dukung bapak pak!!Ì†ΩÌ≤™Ì†ΩÌ≤™Ì†ΩÌ≤™
1,NA,12/12/2016,Sy dukung Pak @aniesbaswedan seandainya (amit2) Pak @ahok_btp ga kepilih lg. Udh sgt cukup bangsa qt diam ditmpt selama 10th #JakartaKece
0,NA,12/12/2016,"@ulumbahrul123 @oldguntur @Reiza_Patters @aniesbaswedan iya bg, semoga bs direview ulang olh pemda dan instansi terkait"
0,NA,12/12/2016,@aniesbaswedan @netmediatama pak anis milih Ahok kan ya
0,NA,12/12/2016,@iefect @oldguntur @aniesbaswedan betul dan itu yg hrsnya jd salahsatu fokus penting dlm menentukan piliha  pemimpin jkt. :-))
1,NA,12/12/2016,Keren...  @basuki_btp dan pak @aniesbaswedan  yng ga dateng mungkin baper #JakartaKece
0,NA,12/12/2016,"Pak @aniesbaswedan adalah seorang pendidik pendekatannya selalu sebagai guru yg berusaha memanusiakan manusia , aga‚Ä¶ https://t.co/XKWwjrR5DQ"
1,NA,12/12/2016,"@fhadelkamnie @aniesbaswedan @JktMajuBersama exactly dude, Jakarta milik bersama mari bersama membangun Jakarta utk lebih baik dan manusiwi."
1,NA,12/12/2016,"@Reiza_Patters @oldguntur @aniesbaswedan good,smoga dilncrkan.Krn kita tau kondisi geografi&amp;demografi jkt spt apa, air bersih adlh isu pntg"
-1,0,12/12/2016,"@netmediatama @aniesbaswedan @rahmahd @basuki_btp  pak @SBYudhoyono anak bpk @AgusYudhoyono  dicariin tuhh,,,ehh di‚Ä¶ https://t.co/bvgTquTemG"
1,NA,12/12/2016,Begitulah klo seorang pendidik dalam melihat kehidupan selalu didasarkan dgn kasih sayang @aniesbaswedan https://t.co/7YQRgLWYp7
0,NA,12/12/2016,@OrangPi23417939 @netmediatama @aniesbaswedan eh?? maaf sy tidak sedang bicara ttg Al-Quran
0,NA,12/12/2016,"@Reiza_Patters @oldguntur @aniesbaswedan dan ini masih soal infrastruktur dasar, masih ada bidang2 kemiskinan non konsumsi lainnya yg kacau"
1,NA,12/12/2016,"#JakartaKece @basuki_btp sangat jls ttg program yg sdh, sdg &amp; akan berjalan. Visi yg baik dari @aniesbaswedan. Gus...ojo lompat2 trs gus..."
0,NA,12/12/2016,Cocok sepertinya nih @basuki_btp &amp; @aniesbaswedan berpasangan jadi gubernur &amp; wakil Ì†ΩÌ∏Ç #JakartaKece
0,NA,12/12/2016,"@Reiza_Patters @oldguntur @aniesbaswedan gawsa pening2 bang, itu nyata, semoga om anies bs lbh fokus utk mengelola itu Ì†ΩÌ∏ÅÌ†ΩÌ∏Å"
0,NA,12/12/2016,@musasyihab yang bener pak @aniesbaswedan selalu di hati sejak aku kenal IM tahun 2011. &lt;3 #ikutanbaper
1,NA,12/12/2016,"Mas @aniesbaswedan inginkan Jakarta Maju Kotanya dan Bahagia Warganya, mari kita #MajuBersama #SalamBersama Semangat! :) cc @relawananies"
0,NA,12/12/2016,"@Aekley212 @tian37x @sandiuno @aniesbaswedan ga beradab, itulah ciri-ciri manusia jahiliyah hihi"
1,NA,12/12/2016,"Mas @aniesbaswedan berpihak kepada masyarakat bawah Jakarta, lapangan pekerjaan, harga bahan pokok terjangkau, dan pendidikan jadi prioritas"
1,NA,12/12/2016,@aniesbaswedan @basuki_btp  @netmediatama kerenn.. 2 cagub berkualitas tinggi..
0,NA,12/12/2016,"@hasupratama @netmediatama @aniesbaswedan dibohongi al maidah,mksdnya?"
0,NA,12/12/2016,@AgusYudhoyono diacara debat disediakan panggung buat lompat2 biar @aniesbaswedan dan @basuki_btp berdebat...yang penting 1 frame :D
1,NA,12/12/2016,@aniesbaswedan @JktMajuBersama @netmediatama kami siap dukung bang anies
0,NA,12/12/2016,"@uunkawb @basuki_btp @aniesbaswedan kekurangan informasi, saya tidak bisa jawab."
0,NA,12/12/2016,"@Reiza_Patters @aniesbaswedan ane jadi mirip timses Ahok yak? Hahaha. Maaf Mas Anies, saya warga biasa, kagak ada apiliasi ke timses manapun"
0,NA,12/12/2016,Terima kasih @netmediatama telah menyajikan #JakartaKece 12 Desember 2016 para Cagub @basuki_btp &amp; @aniesbaswedan https://t.co/qR2bYRORCi
1,NA,12/12/2016,"Maju terus pak @aniesbaswedan ...jakarta butuh pemimpin spti pak anis &amp; pak @sandiuno 
#AnisSandiCintaRasul https://t.co/sr0cIZGgTa"
0,NA,12/12/2016,"@oldguntur @Reiza_Patters @aniesbaswedan smw msh dibwh pencapaian nasional, yg terendah jkt timur disusul kep.seribu https://t.co/9znvghxl2f"
0,NA,12/12/2016,@neohatori @aniesbaswedan @Reiza_Patters harus berani untuk tidak populer pastinya.
1,NA,12/12/2016,"@fhadelkamnie @aniesbaswedan @JktMajuBersama setuju,programnya lebih ke masyarakat kelas bawah,nah ini masalah kompleks d jakarta :)"
0,NA,12/12/2016,@WIB_NET @netmediatama @aniesbaswedan @basuki_btp yg tengah itu cagub baru ya? :)
0,NA,12/12/2016,"@netmediatama dgn melihat ini,wajar dulu mas @aniesbaswedan nanya siapa @AgusYudhoyono ?setelah nanya siapa sekarang nanya kemana ?ckckck"
0,NA,12/12/2016,@oldguntur @aniesbaswedan @reiza_patters Hanya sapu bersih yang dapat dipakai untuk membersihkan :-))
0,NA,12/12/2016,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp Setiap hari bila ku telusuri jalan-jalan nya hati ku sedih *Jakarta*
1,NA,12/12/2016,@aniesbaswedan @netmediatama sukses pakdeÌ†ΩÌ∏á
-1,NA,12/12/2016,Nice info nih buat yg dukung @aniesbaswedan. Tapi penilaian saya soal beliau belum banyak berubah. Hehe. https://t.co/7CTnUqRdUN
0,NA,12/12/2016,"@Reiza_Patters @aniesbaswedan arusnya emang pake aje APBD, toh politisinya ramah2, beneran he he yang penting mah pinter2 aje divlomasi. Ì†ΩÌ∏Ü"
1,NA,12/12/2016,Pemenangnya adalah @aniesbaswedan dan @basuki_btp yg sangat kece di @netmediatama.
0,NA,12/12/2016,@tbayupatti @hariadhi pak @aniesbaswedan menerangkan filosofi konsep kerja yg dikerjakan oleh @basuki_btp ...#JakartaKece
-1,NA,12/12/2016,"@neohatori @aniesbaswedan @Reiza_Patters kagak ada masalah bang, politisinya baik2, warganya nurut2, koropsinya 0% sejak abad 1 SM. Happy? Ì†ΩÌ∏Ü"
0,NA,12/12/2016,@iefect @Reiza_Patters @aniesbaswedan tuh mbak itu paham soal SISTEM AKUT di Jekardah! Ì†ΩÌ∏äÌ†ΩÌ±ç
0,NA,12/12/2016,@alex_hunter146 @_E_L_19 @aniesbaswedan @netmediatama @basuki_btp smoga banyak yg siarkan Live :)
0,NA,12/12/2016,Bagaimanapun hasil debat tadi kita perlu apresiasi Bp. @aniesbaswedan beliau berani datang #dejavu #Jakartakece‚Ä¶ https://t.co/RwfRfuXV59
-1,NA,12/12/2016,Menurut saya sih *maaf* @aniesbaswedan kalah telak mlm ini. Ahok is still the best. #TetapAhok  #DoaUntukAhok #PilihBadja
-1,NA,12/12/2016,"@Reiza_Patters @aniesbaswedan ubah dulu sistem yg koropsi sekian abad itu, baru bicara pembangunan. Tender aja disikat kagak peduli pimpinan"
0,NA,12/12/2016,@alex_hunter146 @_E_L_19 @aniesbaswedan @netmediatama @basuki_btp brharap netTV atau @KompasTV maupun @Metro_TV jg @tvonetv siarkan langsung
0,NA,12/12/2016,"@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp JKT sudah habis, warna tanahnya merah kecoklatan mirip dgn darah airmata"
0,NA,12/12/2016,"@alex_hunter146 @_E_L_19 @aniesbaswedan @netmediatama @basuki_btp ya sidang berlangsung terbuka mirip sidang Jessica, tp spertinya gak live"
0,NA,12/12/2016,Aa kl melihat @aniesbaswedan dan @basuki_btp di Net TV semakin yakin mereka berdua akan lolos ke putaran ke 2 Aa teringat El Clasico...
-1,NA,12/12/2016,"7. Secara kasat mata &amp; kasat telinga, 90% kemampuan pidato Motivasi Anies itu adlah 10% Pidato Motivasinya Ahok. 
@basuki_btp @aniesbaswedan"
1,NA,12/12/2016,"@ikhsanican_ @aniesbaswedan @JktMajuBersama Yoi bro, SDM Oke Teknologi Oke dan Program berjalan insyaAllah Jakarta bisa lebih maju."
0,NA,12/12/2016,@oldguntur @aniesbaswedan coba sebutin di mana perbaikan yg dilakukan. Ini substansial.
0,NA,12/12/2016,"@ninjutx @alex_hunter146 @aniesbaswedan @netmediatama @basuki_btp owh gitu, thx ya info nya, selamat malam.."
0,NA,12/12/2016,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp Tolong keringkan airmata kami dan ganti dgn senyum cuma itu kami mohon!
-1,NA,12/12/2016,@Reiza_Patters @aniesbaswedan bicara bangun hunian utk kelas menengah ke bawah itu mudah. Yg jd soal dimana? Brp biayanya? Bgm dg kemacetan?
-1,0,12/12/2016,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp Tak perlu melangkah jauh bila cuma angan2 lbh baik selangkah tp nyata!
-1,NA,12/12/2016,#JakartaKece jujur gw suka @aniesbaswedan yg cerdas-santun tp DKI cari gubernur bukan dosen. apalagi pelompat @AgusYudhoyono Cc @basuki_btp
0,NA,12/12/2016,"@_E_L_19 @alex_hunter146 @aniesbaswedan @netmediatama @basuki_btp Ada Himbauan dri Dewa Pers agar Tdk disiarkan Live.
Mngkin kena intervensi"
0,NA,12/12/2016,@ChyntiaHani @basuki_btp @aniesbaswedan byk yg blm selesai
0,NA,12/12/2016,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp Tunjukanlah kualitas diri kalian bukan cuma soal debat di atas kertas!
-1,0,12/12/2016,@basuki_btp dan @aniesbaswedan memang akur. Yang bikin ngga akur kan yang satunya lagi. Siapakah itu? #JakartaKece
0,NA,12/12/2016,@indrabutarian @basuki_btp @aniesbaswedan walaupun sy bukan orang DKI. tapi sy merasakan pendidikan demokrasi politik yang sangat luar biasa
0,NA,12/12/2016,@oldguntur @aniesbaswedan lah? Kok lokal. Ini adh praktek urban di mana-mana mas. Ente ngomong urban atau suburban atau desa nih? :-))
0,NA,12/12/2016,"@andidarmawan80 @aniesbaswedan sering2 baca internet (jgn situs porno) dan nonton program TV knowledge, plus perdalam baca artikel ilmiah :)"
0,NA,12/12/2016,"@ninjutx @alex_hunter146 @aniesbaswedan @netmediatama sorry mau tanya,bsk sidang pak @basuki_btp Live gak ya di tv?  Thx"
-1,NA,12/12/2016,"@netmediatama @aniesbaswedan ga perlu uji coba pa, mereka bukan kelinci percobaan, ditengah mahalnya biaya berilmu kok pake coba2 mulu"
0,NA,12/12/2016,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp Yang kami mau keringat bercampur debu yg ada di wajah kami kalian hapus!
0,NA,12/12/2016,"@SajaPaulus @basuki_btp @aniesbaswedan @netmediatama @YouTube ingat pesan ahok ^_^
Apresiasi kpd kedua kandidat Ahok &amp; Anies atas gagasannya"
0,NA,12/12/2016,"Terkait masalah subsidi, mas @aniesbaswedan lagi lagi tak bicara infrastruktur mas Anies bicara pembangunan manusia Jakarta cc @relawananies"
1,NA,12/12/2016,@aniesbaswedan bapak luarbiasa kaliÌ†ΩÌ±è walaupun saya dimedan tetap dukung bapak semoga bsa memenangin pemilu damaiÌ†ΩÌ∏Å dan saya pengen jmpa bapak
0,NA,12/12/2016,@oldguntur @aniesbaswedan ntar kapan2 gw jelasin ttg kepadatan lantai terbangun bro. Hunian bukan soal tanah dan lahan. :-))
0,NA,12/12/2016,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp Yang kami mau airmata kami yg tiap hari menetes di pipi kalian hapus!
-1,NA,12/12/2016,"@ninjutx @basuki_btp @aniesbaswedan @netmediatama @YouTube no 2 uda kerja, no3 msh jual konsep dgn data jaman kumis hehehe, teknik bhs indah"
0,NA,12/12/2016,"#JakartaKece dihadiri @basuki_btp &amp; @aniesbaswedan, syangx @AgusYudhoyono tdk hadir. padahal ada momen adu program‚Ä¶ https://t.co/xdIwEfdASQ"
1,NA,12/12/2016,Pendukung @basuki_btp bersama @aniesbaswedan akan menjaga kedamaian seperti yang diucapkan mereka. Mari berdoa utk mereka #JakartaKece
0,NA,12/12/2016,"Masukan dari @neohatori tentang pengelolaan air cukup oke rasanya, kayanya bisa jadi masukan untul dewan pakarnya Mas @aniesbaswedan nih.:)"
0,NA,12/12/2016,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp Yang kami mau pengangguran tidak ada pengemis dan anak jalanan tdk ada..
0,NA,12/12/2016,"@Reiza_Patters @aniesbaswedan hunian itu soal land based, jadi sangat terkait erat. Tambah hunian tambah beban thd ruang. Harus ada mengalah"
0,NA,12/12/2016,@netmediatama @aniesbaswedan damai selalu Indonesia ku. Kdepankan nilai demokrasi. Cie tumben ahok damai. Biasanya ... #JakartaKece
1,NA,12/12/2016,"Semakin terasa konsep, gagasan, dan visi Mas @aniesbaswedan buat Jakarta. Di setiap jawabannya ga cuma terdengar, tapi terasa. #jakartakece"
0,NA,12/12/2016,@netmediatama @aniesbaswedan kata 'Harus hadir' itu... sesuatu Ì†ΩÌ∏Ñ
0,NA,12/12/2016,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp Yang kami mau bila kami sakit bisa berobat gratis atau murah sekali..
1,NA,12/12/2016,@netmediatama @aniesbaswedan keren banget. Santun. Cerdas. Cool. Maju bersama Rakyat DKI Pak Anies dan Pak @sandiuno #SalamBersama‚úã
0,NA,12/12/2016,@netmediatama @aniesbaswedan @rahmahd @basuki_btp net memang televisi masa kini
0,NA,12/12/2016,"Kebersamaan @basuki_btp &amp; @aniesbaswedan di Jakarta Kece - @netmediatama Duel Gagasan.
Kok Duel ? si AHY kemana ???‚Ä¶ https://t.co/QOKW2dR50i"
0,NA,12/12/2016,@andidarmawan80 @aniesbaswedan Sesudah ditreatment grey water bs utk air baku (bahan air minum/pam) ataupun utk refill aquifer.
1,NA,12/12/2016,#DebatGubNET malam ini sgt bagus. Keduanya menunjukkan kualitas pemimpin yang sangat baik. Good luck Mas @aniesbaswedan dan Pak @basuki_btp
1,NA,12/12/2016,@netmediatama @aniesbaswedan @rahmahd @basuki_btp kece ll ah bt Mereka b2
0,NA,12/12/2016,@oldguntur @aniesbaswedan itu soal resiko. Gak ada hubnya dgn penyediaan hunian terjangkau kelas menengah ke bawah di tengah kota.
1,NA,12/12/2016,@fhadelkamnie @aniesbaswedan @JktMajuBersama super bgt! Bukan hanya kotanya. Tetapi juga warga ingin dimajukan SDMnya. #JakartaKece
0,NA,12/12/2016,"@netmediatama @aniesbaswedan @rahmahd @basuki_btp kasihan yg itu ga di mention, aku wakilin ahh. 
@AgusYudhoyono  Ì†ΩÌ∏ÄÌ†ΩÌ∏Ä"
1,NA,12/12/2016,Pa @aniesbaswedan jawabannya pintar &amp; inovatif. Bangga bgt @relawananies  #JakartaK3C3 #PakAnies #salambersama‚Ä¶ https://t.co/nWL2kwHAIS
0,NA,12/12/2016,"@andidarmawan80 @aniesbaswedan Di perkantoran,mall,hotel,dsb paksa dan ksh insentif ke mereka yg pisahkan grey water dan black water"
0,NA,12/12/2016,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp Yang kami mau gimana kami tiap hari pulang pergi angkot nyaman dan aman.
1,NA,12/12/2016,#JakartaKece sy salut kpd dua calon Gub DKI @basuki_btp dan @aniesbaswedan . Mereka berdua mengajarkan Demokrasi yang sehat dan bersih. Ì†ΩÌ±çÌ†ΩÌ±è
1,NA,12/12/2016,Membangun Jakarta bersama warga sangat menginspirasi dari @aniesbaswedan bukan sekedar membangun karena punya kuasa. #JakartaKece
1,NA,12/12/2016,"Setuju sm Pak Anies, Jakarta Milik Bersama. @JktMajuBersama @AniesBaswedan #JakartaKece #SalamBersama https://t.co/ePMcdlEnae"
0,NA,12/12/2016,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp Yang kami mau cuma gimana esok hari hrg2 di pasar bisa terjangkau murah.
0,NA,12/12/2016,"Senangnya liat Ahok &amp; Anies tersenyum bersama ^_^
@basuki_btp @aniesbaswedan di Jakarta Kece @netmediatama NET TV m‚Ä¶ https://t.co/6gFUJ1GifB"
0,NA,12/12/2016,mas @budimandjatmiko apa tanggapan stelah menyaksikan debat pak @basuki_btp vs pak @aniesbaswedan di #JakartaKece @netmediatama
1,NA,12/12/2016,"Nonton acara jakarta kece di @netmediatama , sneng liat visi misi pak @basuki_btp sama pak @aniesbaswedan . dan nggak ada nada tinggi.Ì†ΩÌ±èÌ†ΩÌ±èÌ†ΩÌ±è"
0,NA,12/12/2016,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp Kami rakyat tak butuh teori2 intelek yg ribet jlimet susah di mengerti..
1,NA,12/12/2016,Adem liatnya yaaÌ†ΩÌ∏ÑÌ†ΩÌ∏Ñ @aniesbaswedan @basuki_btp #JakartaKece https://t.co/852E6pZoUC
0,NA,12/12/2016,"Ahok: mas @aniesbaswedan itu S3, Rektor &amp; Teknokrat. Anies: @basuki_btp Sangat Detail, Pekerja keras &amp; ucapannya kontroversial #JakartaKece"
1,NA,12/12/2016,Lucu jg liat diskusi cagub jkt @aniesbaswedan ma @basuki_btp terlihat kalem 22nya.. @netmediatama
0,NA,12/12/2016,Seruan Pilkada Damai dari bapak @aniesbaswedan untuk #JakartaKece https://t.co/AvQHsXOar9
0,NA,12/12/2016,@AgusYudhoyono @sylviana_murni @aniesbaswedan @sandiuno @basuki_btp Pemimpin Jakarta bukan hanya cuma unggul dalam kertas tapi bukti nyata..
1,NA,12/12/2016,Seru melihat @basuki_btp dan @aniesbaswedan debat di @netmediatama  salut mereka baik2 saja napa yg bukan warga Jakarta banyak yg sewot ya?
1,0,12/12/2016,Terima kasih Pak @aniesbaswedan untuk pengakuannya terhadap kerja all out Pak @basuki_btp..Terima kasih @netmediatama keren! #JakartaKece
1,NA,12/12/2016,"Bagaimanapun @aniesbaswedan hebat, berani memaparkan pandangannya melawan petahana. Mantap. #JakartaKece"
0,NA,12/12/2016,"@negabod @basuki_btp @aniesbaswedan teoretis, Mz, bukan teoritis."
1,NA,12/12/2016,#JakartaKece terimakasih @netmediatama sangat kece debatnya..adem ngeliat pak @basuki_btp dan pak @aniesbaswedan
1,NA,12/12/2016,"Bener2 kece badai pak @basuki_btp ama pak @aniesbaswedan #JakartaKece saling membangun argumen satu sama lain , melengkapi gagasan jika jadi"
1,NA,12/12/2016,"Akh, Cagub nya aja pada damai gini kok.. #JakartaKece @netmediatama . Big respect @basuki_btp @aniesbaswedan Ì†ΩÌ±çÌ†ºÌøª"
1,NA,12/12/2016,"Hebat sangat pak @basuki_btp &amp; pak @aniesbaswedan damai euy
#jakartakece"
1,NA,12/12/2016,"Kolaborasi antara warga dgn pemerintah, membangun bersama u/ terwujudnya keadilan sosial..rasanya ini roh dari gagasan2 mas @aniesbaswedan ."
1,NA,12/12/2016,Ini yg harus selalu ada dalam indonesia. Good job @basuki_btp @aniesbaswedan  #JakartaKece
1,0,12/12/2016,"Satu hal yg paling terlihat, pak @basuki_btp lebih kongkrit, lebih nyata drpd pak @aniesbaswedan yg terlihat lbh bnyk teorinya. #JakartaKece"
1,0,12/12/2016,"Jawaban terakhir pak @basuki_btp ini sejuk sekali, ingin merangkul smua.. lah jawaban pak @aniesbaswedan kok malah ceramah..."
0,NA,12/12/2016,"@andidarmawan80 @aniesbaswedan Cara mudah pengecekan hotel/mall/pabrik sebenarnya, random sampling air mereka, cek isotope ratio."
-1,NA,12/12/2016,"seperti twit sebelumnya, bhw @basuki_btp bukan rivalnya @aniesbaswedan. pak Anies lebih tepat bertarung dg @AgusYudhoyono. #JakartaKece"
-1,NA,12/12/2016,@Toto_B2W @aniesbaswedan pungli di sekolah jaman pak anies msh byk..kontroo ke bawah kurang
0,NA,12/12/2016,"Adem liat debat @aniesbaswedan n @basuki_btp. tinggal suka program yg mana, coblos yg mana utk bikin #JakartaKece"
-1,NA,12/12/2016,#JakartaKece @aniesbaswedan  @basuki_btp teknokrat tetapi kok ditanya soal pujian malah nyinggung cara bicara. Berpendidikan kok gk nymbung.
1,NA,12/12/2016,@netmedia_info @netmediatama bagus tuh pak @aniesbaswedan soal sekolah gratis. Gratis sampe kuliah. #JakartaKece
1,NA,12/12/2016,Mau @basuki_btp  maupun @aniesbaswedan  sm2 bgus dalam memimpin Ì†ΩÌ∏ÜÌ†ΩÌ∏ÜÌ†ΩÌ∏Ü #JKT48AtTonightShow_NET #indonesiakece
0,NA,12/12/2016,Wahh di @netmediatama ada acara JAKARTA KECE Kereenn!!! ada pak @basuki_btp &amp; @aniesbaswedan tp kok gak ada Agus Yudhoyono yaa???
0,NA,12/12/2016,Pak Anies jadi TTI Ì†ΩÌ±èÌ†ΩÌ±è @aniesbaswedan @netmediatama
1,NA,12/12/2016,"Walaupun agak kayak motivator.. tapi setuju sama konsep keadilannya 

Mas @aniesbaswedan ("",)"
0,NA,12/12/2016,He he he semangatnya harus dikasih jempol ini sama mas @aniesbaswedan Ì†ΩÌ∏ä #cyberwarrior https://t.co/YxkZWwS4dM
0,NA,12/12/2016,"@aniesbaswedan: mayoritas-minoritas bisa jadi bukan hanya soal jumlah, tp penguasaan ekonomi. Stop bicara mayoritas-minoritas @relawananies"
1,0,12/12/2016,@bahdirja @cagubnyinyir @sky_wijaya95 @careone60 @ilmi_rhoudhotul @basuki_btp @aniesbaswedan @ruhutsitompul ahok nasionalis ganiat nista
1,0,12/12/2016,@bahdirja @cagubnyinyir @sky_wijaya95 @careone60 @ilmi_rhoudhotul @basuki_btp @aniesbaswedan @ruhutsitompul ahok cerdas cepat tegas jujur
1,NA,12/12/2016,@netmedia_info @aniesbaswedan @netmediatama  benar-benar cerdas..
0,NA,12/12/2016,"@netmediatama @basuki_btp @aniesbaswedan ,(pendidikan) cara pengembangan mengenai anak yg lebih paham tindakan dibanding teori. #jakartakece"
-1,NA,12/12/2016,@bahdirja @cagubnyinyir @sky_wijaya95 @careone60 @ilmi_rhoudhotul @basuki_btp @aniesbaswedan @ruhutsitompul ngapain pilih cagub baru janjj
0,NA,12/12/2016,#jakartakece bersama Pak @aniesbaswedan
-1,NA,12/12/2016,@bahdirja @cagubnyinyir @sky_wijaya95 @careone60 @ilmi_rhoudhotul @basuki_btp @aniesbaswedan @ruhutsitompul anis cuma teori jwb garis besar
1,NA,12/12/2016,"Bicara konsep pendidikan dan keadilan sosial mas @aniesbaswedan rasanya cukup unggul dr petahana, semoga terwujud Mas Anies..:)"
1,0,12/12/2016,@bahdirja @cagubnyinyir @sky_wijaya95 @careone60 @ilmi_rhoudhotul @basuki_btp @aniesbaswedan  @ruhutsitompul ahok pengalama terbukti terinci
0,NA,12/12/2016,@aniesbaswedan: berhenti bicara istilah mayoritas-minoritas! Tugas pemerintah adlh memastikan keadilan &amp; merawat kebhinekaan @relawananies
0,NA,12/12/2016,"""Berhenti menggunakan istilah mayoritas dan minoritas.""
- @aniesbaswedan"
0,NA,12/12/2016,@budhiariesandi @savicali @aniesbaswedan wwwkkkkkkkkk betul Bang Budhi Arie Ì†ΩÌ±èÌ†ΩÌ±èÌ†ΩÌ±çÌ†ΩÌ±ç
0,NA,12/12/2016,"#JakartaKece @basuki_btp , @aniesbaswedan , @netmediatama .  calon #NomorSatuHilang.
Kemana @AgusYudhoyono ?"
