text,is_kelas
bukan takut atau kurang ilmu prioritas lain yaitu komunikasi rakyat,1
gelintir sj amat punya integritas profesi sdg bohong diri,-1
jelas sudah jabat bukti dadak nyagub bagaimana gitu,-1
saya tetap pilih tidak abg agussylvi,1
suka debat lebih suka rakyat,1
mertua abang agussylvi santun besan koruptor,-1
cagub dki partai katak tidak korupsi padahal ehem,-1
asli lucu,1
kenapa tagar kalah,0
pilih rakyat,0
naga naga punya net,0
dekat kepada masyarakat utama demikian terus laku jakarta pilih agussylvi nomor,1
mbak ajeng tolong masa pindah sini dikit kasih mbak sok,-1
bagaimana saya yakin tetap pilih rakyat dki,1
salm kenal bung semga sukses ber juang dunia aherat solah sby jtim sukses selalu,1
ibu agussylvi pakai jilbab sudah lama atau baru setelah ikut pilkada y tks,0
jakarta butuh pemimpin bs tauladan baik sikap maupun tutur kata,1
bangga banget cagubnya marah tukang ngatain rakyat kecil,1
bukti balik berani,0
abang mpok memang tiada,1
tunggu lebaran kuda minta jelas asal muasal harta kaya capai rp,-1
hits belakang agenda gerilya abang cukup padat by,1
benar mereka panik tidak tahu gaya debat ngomporin terus keep calm,-1
andaikn bukan ank ktum apkh segi kmampuanx layak cagub dki diusungparpol,-1
sekal salihara tanggap edisi atur jadwal,0
jangan prasangka buruk dulusiapa tau dia nabung lahir,0
program ngawang,-1
akrab bina laskar pasopati munawar fuad makin semangat,0
sen abang mpok kudu sabaaaar walaupun banyak caper,1
agussylvi harimurti minta jelas asal muasal harta kaya capai rp miliar tolong jawab,0
mantap tinggal tunggu album min tidak punya program gapapa asal layang,-1
program abang mpok emang keren logic makanya,1
selalu ceria semangat menang agussylvi laskar pasopati dki,1
ayo abang buka smua hartany mn warga dki bs percy,0
nge tuit abang lompat salah ngetuit makan goreng salah ngetuit cium nenek salah terus saya kudu bagaimana,1
ingat ya pesan abang mpok kl kita fitnah ejek sungguh kita sedang naik kelas,1
ma s transparan asal missal harta belum kebiijaksana apbd dki transparan,0
akuin kl cagub cawagub emang tob dah,1
keren ya saya dukung bikin boy band jangan nyagub bro tidak pantesnya,1
kepada menang abang mpok jangan sibuk hal habis energi,1
jakarta butuh abang mpok so stay cool ajak lain pilih tidak,1
rakyat jakarta butuh abang mpok so stay cool ajak lain pilih tidak,1
semua tiba saat demi massa ayo semangat putra singosari,1
t t laskar pasopati siap menang agussylvi,1
ngapain debat sejahtera rakyat lbh penting kasih data ntar kelit,1
terus apa ya manfaat loncat rakyat tidak,-1
besok mau aksi lompat tim relawan kasih baju biasa agar rakyat sup,0
debat soal lompat kuda berani ya dek salam,-1
hasil simpul gerilya lapang abang mpok adalah,0
dua baik profil abang mpok sangat komplit plit,1
santun rakyat agussylvi nomor,1
mana rakyat cerita baju ala,0
mah bukan analisa hitam putih kentara,0
banyak fitnah agussylvi nomor rakyat,1
berani lompat ukur atlet lompat tinggi paling layak gubernur dki,-1
makin banyak fitnah agussylvi nomor pasti menang,1
duli rakyat jkt banyak fitnah pasti menang agussylvi nomor,1
abang mpok kita pasti,1
awas mama galak,-1
tanda abang agussylvi tidak main wujud visi misi rakyat jakarta,0
duli warga dki agussylvi nomor,1
tampan santun agussylvi nomor,1
loncat beraninye debat takut udeh kaya gubernur karbitan kamu,-1
rakyat agussylvi nomor,1
ft agussylvi nomor hati rakyat,1
mayor kancil jangan kecut debat bagaimana debat dprd gubernur raib uang rakyat,-1
pernah denger nama pensi mulai situ prili,0
robb semuga tuhan abul doa kita semua smg abang mpok bs pem,1
rugi kt tonjok gubernur atau atau mikir jangan bdh terus ya,-1
apa hebat lompat kyk gin anak kecil,-1
wah keren pasuk harus menang abang agussylvi pan polling markas anda pilih mana,1
ya nyata semuaaaa sudah tau hal ya bahkan teman saya stay luar negri tau hal,0
sementara,0
salut keren cagub lain tidak bs gin btw cuma,1
bodoh siapa kamu bilang ahokdjarot hebat catut nama saya smakin malu lihat kualitas fansnya,-1
ya betul,0
jk brusha rebut simpati maka batas penciteraan sj,-1
kelas taikers mana tidak nyinyir kasih satu bukti,-1
abang wajar tkut debat kualitas timsesnya sj sperti tau fi,-1
fakta anak sby sby mantan presiden menteri koruptor kader demokrat byk korupsi,-1
ya tidak belum pernah usir warga sampai kabur pake angkot,1
mirip aksi kemarin ya,0
jika pilih bagaimana masa depan reklamasi teluk jakarta,0
sukses abang agussylvi,1
sudah abang komentar ttg pulau z apa solusi thanks,0
abang sabar ya,1
ganteng jago lompat tonton abang tidak mau nyanyi pasti fans histeris,-1
iya tumses mayor adlh timses sangat amat super sekal bodoh makanya agussylvi buat banci,-1
biasa robot bikin buzzer ahokdjarot mabok,-1
saya kamu saya suruh paksa hadir semua debat tunjuk bahwa dia pantas dki syg saya bukan kamu,0
takut acara debat seperti takut dia loncat mulut,-1
biasa mau menang pasti zolimin ky jokowi dulu,-1
buat jani mudah berik saya abang waktu agar janji hal sudah pasti bs,1
saya ktkan semua manusia r tahu jadwal debat kpu tiap undang debat lain kalin suruh tidak hadir,0
bagaimana adakan debat fansnya tidak resmi apakaj jago klian klian suruh tidak hadir,0
jangan mmbuat smkin lihat bodoh hy gara kalian timsesnya super amat sgt bodoh debat penting politik,-1
sudah kali moshingan sekal dapet piring cantik ya agussylvi,-1
anak kemarin sore,0
abang tolong contoh in bgmna lompat monas,-1
inti symbol meriang ya,0
ahogers sudah kangen kata kata maki ahog kita ogah mute,-1
mua orang tahu mslhnya apkh tidak harga fansnya ingin lihat kualitas kecuali kalian,-1
apakah orang pintar ikut debat orang bodoh buat acara debat orang bodoh apkh anda orang bodoh,0
ngapain debat metro tivu jelas sering beritain kasih berita tivu kpd rakyat,-1
unsur bumi tanggal lahir mpok abang semoga redam unsur api kota jakarta,1
berani coba tidak head to head,0
saya abang saling isi lengkap,1
mampu kampanye paslon tidak hanya guna sentimen agama aksi moshing,-1
yakin bapak nanti tidak laku gusur samasekali,-1
keren abissssss sgt yakin agussylvi,1
total titik spanduk rapik konunitas cerobong asap rajawali,0
saat sapa warga kalideres,0
mau kota berbudaye minimal kudu tertib sopan berlalulintas,0
cagub saya kata cagub magang cagub saya sayang warga kamal jakbar bukti foto,1
cagub poster seperti saya kenal,0
sudah abang buang energi masih kayak anak,-1
baru bner kemaren agenda padat tidak kyk mereka tolak rakyat sepi undang,1
cuma,-1
pintar sedikit curang mungkin sambil kumpul ilmu buat debat sudah siap skr ajar dulu,-1
ikut debat abang,0
nunggu ahokdjarot nyontek,-1
ena ya abang,-1
ahokdjarot lompat tidak nyambut,-1
iya saking padat jadwal gerilya sering pisah abang ya miss too cantik,1
ahokdjarot lompat gin nyambut tidak ya,0
kata mantan tentara gilir debat ngumpet malu rasa prnh tentara,-1
dukung,1
boss ikut debat muka program anda kenapa takut,-1
siap bapak agussylvi sukses selalu,1
jangan lupa bawa sapu tang buat ngelap ingus atau ngelap air mata tidak tahan bully,-1
tunggu debat ya abang jangan lupa ijin sby,-1
kunjung cagub diam ketua dpw pkb dki jkt,0
takut debat asal muasal kaya m takut debat,-1
jangan lupa dibriefing dulu abang nanti besot jatoh gada megangin,-1
tidak penting banget nget nget bahas begitu om,-1
semangat lompat abang,-1
bro adegan lompat berani tidak pasti lebih viral banding gaya standar,0
pilih agussylvi jakarta bagus pilih agussylvi nomor,1
kl bilang ttg gubernur saya saya yakin om kenal ama abang,1
ingkar ucap pemikiran saat masih nas militer by,0
adegan perlu rasa saling percaya,1
adegan tidak apabila abang tidak rasa dekat warga bgtpula balik,1
sudah saatnye jakarta ubah kota berbudaye,0
masih mau jabat balik layar,-1
lihat antusiasme warga semua bahagia hadir abang,1
tampang tidak bohong expresi orang bayar tegang bgt nerima body agussylvi penuh dosa,-1
gerilya abang tambora langsung lama jumlah kunjung cukup banyak,0
gubernur saya paling demen gerilya lapang pasti bs resap aspirasi,1
wahahahahah bener m ribu us dolar mana tong,-1
tuips mau lihat cagubernur keren gubernur saya,1
muda pimpin,1
meruya abang gerilya lurah angke tambora makin sore sambut warga makin masif,0
mantap bener saat anak muda pimpin,1
kami yakin besar pilgub dki dimenangkn nmun jangan smpai kalah krena curang krna kita tw lwannya,1
antusias warga saat abang gerilyalapangan jakbar sangat luar biasa,1
agussylvi mana agussylvi,-1
kpud dah selipin logistic tidak bakal diskualifikasi ya,-1
setelah abang lanjut aktivitas meruya utara rangka shalat jumat warga,0
nanti cek apakah dilemparin pake niat tidak,-1
kmrn belum shalat jumat abang silaturrahim serap aspirasi warga kembang jakut,0
tuips belakang mmg agenda gerilya abang mpok cukup padat,0
berani nempel tembok,-1
kira situasi spt apa lain absen atau mama papa,-1
abang gerilya lapang kayu putih jaktim,0
harta banda y mana,-1
bapak luck semoga langkah kalian selalu lindung ya bapak,1
jago antem timsesnya rem ya,-1
pasti baik masih ahokdjarot ahokdjarot ya,1
debat pake otak lompat cukup pake dengkul kuat,-1
mana dia anak sby,-1
setelah abang lanjut aktivitas meruya utara rangka shalat jumat warga,0
kemarin belum shalat jumat abang silaturrahim serap aspirasi warga kembang jakut,0
kembali laku stage ve,0
mari terus juang menang,1
rakyat sudah siap sangga utama kepemimpinan abang,1
masih banyak warga mesti juang,0
harta mayor m sprt tll besar jk gaji n tunjang dsn objek n warisn x,-1
muslim jkt pilih antara atau pemimpin mu jangan ahokdjarot masih alqur an pegang hidup mu,1
lihat mihak siapa sby,-1
gerilya abang tambora langsung lama jumlah kunjung cukup banyak,0
tahu jawab sendiri bapak ibu bapak,0
dateng mereka jangan suka gitu,0
pilih lulus harvard university tidak raguk,1
barangkali abang mau silaturohmi mangga silah,0
rekening,0
contoh apa,0
debat resmi kpud baru mulai januari,0
korban orang mau lebaran kuda,-1
agussylvi masa muda kurang bahagia mknya rada aneh,-1
lompat gedung baru keren,-1
apakah nanti menangani masalah rakyat lihat situasi dlu heran cagub polling trtinggi,-1
ade ade dah,-1
ayo masuk debat publik kami ingin dengar tesis anda soal bagi bagi uang especially m,-1
jangan cuma ngurusin cagub orang cagub sendiri ngelola uang om bener wdp muluuuuu,-1
cara moshing tidak tau bagaimana urus jakarta payah,-1
tau cagubnya diusirin warga pas mau kampanye,-1
kere eennn panas kalideres tidak surut semangat warga sambut,1
lol coba mulai jumlah harta hari anti korupsi janji transparansi apbd dki,-1
keren bila laku den,1
terus gubernur tanya anggran jawab agussylvi tanya papi sby saya nda tau mau gubernur,-1
rakyat,0
wah semangat tinggi,1
bapak mayor debat kemarin tidak ikut,0
nunggu fpi ikut debat baru berani,-1
tentara boyband takot debat malah lompat lompat wokwokwok,-1
tegas bukan gusur bukan caci bukan kata kotor tegas santun pihak kpd rakyat bukan aseng,0
soal jakara mudah atas oleh layang tiap hari,-1
begitu betatto abang tidak usah lo atraksi malu maluin paham kamu,-1
maksud kl situasi mungkin mau kabur lihat situasi belum hadir deb,-1
lihat isi timses spt apa masuk supporter dia satu,0
cuma ahli lompat,-1
poskopemenangan relawan agussylvi pulogadung jaktim,0
kenapa abang kemaren tidak ikut debat,-1
memang ahokdjarot mrka dukung lebih hebat segala mesti mrka de wong tantang cuma anak ingus,-1
panas kalideres tidak surut semangat warga saat laku stage drive,1
bukan kluarga jamban hrs urus,-1
terus gitu,0
ahoker nganggap anak ingus arti ibarat anak bawang tidak masuk hitung mereka serang agussylvi habis,-1
kurang adalah belum berani debat program cagub lain lekas baik,-1
radang sambil ngoceh gawat tanda orang tres,-1
moshing dinyinyirin sudah bsk moshing monas abang ya sip,-1
aneh brow mereka bilang agussylvi masih ingus mereka dasar takut,-1
pasti abang bilang anak manja diladenin rugi waktu angek,-1
agussylvi anak ingus percaya rakyat aniessandi punya track record bagus satu mlut kotor nista,1
warga jakarta,0
dukung optimis lompat gubernur dki,1
mu sudah,0
ya tuhan makin senang saya lihat abang agussylvi salam jari,1
nemenin mpo agussylvi blusukan cengkareng barat,0
tidak perlu buku janji sepakat,1
terimakasih banyak kasih ucap makasi neng bangeeetttt arti kami hati mpok,1
mudah an hny rumor anda tidak tampil debat live tidak de saya ingin dengar thesis anda soal rp m rw,-1
titip absen,0
yahaha sby bagaimana anaknyaaa,-1
jdl hempas datang hempas datang terus lemparin,-1
pemilihan hrs banyk tahu cagub on banget,-1
kemarin abang sempat mampir rumah terus balik mau tau cerita angek,0
ibu nomor pasti,1
pantesan elektabilitas lompat,1
betul mba after meeting twice subhanallah semoga tuhan dki allahumma,1
jangan takt bayang lanjut program satu putar agussylvi,1
sosok muda integritas bersahaja visioner ayo pilih agussylvi nomor,1
tahu saya tentara berani kecuali nyali kecil mungkin manja sby,-1
tal kenal maka tidak sayang mungkin abang emerson belum pernah ketemu dengar bicara presentasi,1
muda suka gaul lintas generasi sosok ayo pilih agussylvi nomor,1
maksa amat bos agussylvi dtng ntuk debat bukany dia takut sya tau tidak dtg tidak punya materi,-1
agussylvi agussylvi slalu hati tuhan menang kompetisi dki,1
amunisi dana bapak sby riziq masih kawan waspada ya berani senggol tanggung resiko,0
anak sby,-1
dana kampanye sendiri tidak tau emang sby transfer dana kampanye siapa,-1
semoga kita bs foto ya relawan semua bs foto meet up abang,0
tenang ja dek eneg enak abang agussylvi cinta warga gubernur dki,1
bilang bapak esbeye hormat agussylvi antasari azhar buka kasus century bilang bapak banyak doa ya,-1
emang hebat beliau lebih pilih rakyat akting studio,1
abang saya harap anda orang pemimpin buat senyum warga miskin,1
maklum dia nyanyi cabe lipsing gaya langit,-1
paling sisa bagi korupsi bank century masa cuma m kasih sby agussylvi minta triliun,-1
dapat isu alas tidak hadir jdwal debat tidak resmi bgus,-1
saya pikir tanya harus tuju ybs saya bukan jubir abang,0
selain jangan tiru adegan tanpa alat bantu,-1
bikin kamu lemah dia curang n bego lihat spanduk sampah dia mana hatters bot dia mana,-1
tunggu lokasi giat saya abang jadwal lihat,0
sekal coba lompat monas abang,-1
dia memang sampah bego tolol curang bangsat takut fakta hina dia tidak nunjukin kamu lebih baik,0
gitu mau nangkepin nangkepin msk penjara mah iya,-1
mu bantu fpi fpi isis bubarin smua,0
ember,0
yra mohon dukung doa sela ya bapak terima kasih,1
strategi apa emang belum ide apa bs didebatin,-1
anak sby,-1
coba tanya sby mungkin tahu asal usul harta,-1
sodorin tissue buat lap ingus,-1
tau bendahara bendahara galak,-1
bagaimana kaga mradang abang slalu sambut rakyat bejibun dimane seperti laku warga,1
dana kampanye sendiri tidak tau wajar pasti tidak tau asal usul harta milyar,-1
saya lihat tidak lompat,0
ples tau harta tidak tau p ya cara manusia siluman ma bs umpetin saldo,-1
dana kampanye sendiri tidak tau ngelus dada saya patungan kampanye ahokdjarot ahokdjarot tembus rp m tang,-1
wah wah anggar terus kenapa seperti kerja kalian,-1
terimakasih atas dukung doa kreatifitasnya keren keren ya,1
kamu dikatain anak ingus pantas kamu tidak berani datangin acara debat kamu mm,-1
cuma debat cagub sudah sangka deret kasus ayo abang jangan gubris oceh,-1
plih tidak,1
dashyat abang sambut riah warga kamal jakbar part,1
agussylvi ajak warga olahraga senam kalisari jakarta timur,0
pasti seru doa depok mba semoga selalu lindung tuhan for dki yra,1
mgkn agussylvi mayor cemen tidak hadir takut tanya dana demo oleh esbeye kali agussylvi agussylvi bagaimana,-1
main fulus dpt kpu pion mk,0
mpok agussylvi mmpunyai peran pnting maju jkt ayo pilih agussylvi nomor,1
malah warga pikir realistis bener super ngawur,-1
kapan abang sudah tayang belum tidak info net agussylvi mayor cemen ya eks mayor,-1
pasti datang kompas tv mah semua tanya sm jawab sudah disetting sm sby tim,-1
dashyat abang sambut riah warga kamal jakbar,1
sudah nemu tolong bawa lokasi debat cagub dki kalian,0
benar makanya magang dolo,-1
makanya magang dolo,-1
buat nyenengin,0
ketika bingung dia langsung minum kopi padahal mungkin kopi sudah habis,-1
tante nanti na om jangan galak ya kasih om,-1
aura abang tembus batas usia bara wassalamah abang,1
makin lama makin simpatik lihat gerak abang mpok asyik akrab tidak pake debat panjang nyata,1
