text,is_kelas
saya mau tanya and hitung rumah dp matematika anak tk or mahasiswa,0
bgus bnget tulis abang sederhana mudah paham,0
saya mau tanya and hitung perumajan dp matematika anak,0
mau tanya abang rumah rakyat dp hitung matemat,0
saya bertanya dulu tentang rumah dp thn hitung matematika tk atau gu,0
bapak aniessandi bapak aniessandi saya mau ngajuin posko adu soal tempat saya belum tks bapak aniessandi,0
optimis boleh bapak jangan nanti nyesek n susah moveon panjenengan kalah,-1
maju terus bapak lawan maksiat,1
allahu akbar ahokdjarot lanjut pimpin dki,1
segala cara laku aparat sebelah rezim kodok menang tahana ber mulut najis awas pantau,0
suara fpi mrk bagi,0
bukan soal ganteng atau apa bnyk ganteng gaya ulama rampok uang komitmen perlu bukti,-1
bukan ditalangin atau telanjang cuma minta buka baju,0
jual basi kamu,-1
kaya depe mau ditalangin ya,0
apakah sekolah jam skrng ajar sprti skrng fobia luar biasa,0
sumbu pendek emang unlimites bodohx,-1
tidak kamus byrn pemaksaan ikhlas pnh kebhgiaan bye as,0
gubernur sudah bilang dia ayan warga jkrt dia relokasi bukan pnggusuran sprti gubernur sblm jokowi bung,0
maju terus calon gubernur dki,1
mba mau ngelawak ikut stand up comedy om panji siap ngajarin,0
serius bos bener tidak wonder ya,0
tidak salah mbak lama tidak bentur wajib orang lain,0
simak bapak fffd fffd,0
asoyyy awas mantan baper,0
izin kami bertanya kepada orang tua kami apa bapak tahu tentang,0
modal kecil apbd pakai kecil tepat sasar bangun pesat tanpa ganggu apbd apbd serap kecil bapak,0
tanpa apbd km kerja tidak bapak bikin saya heran rumus sederhana bapak,0
seperti tawa tawa mata merah,0
om gubernur sudah berani langgar atur main bagaimana nanti gubernur,-1
not munafik ribet ya mindahin segitu banyak orang coba,-1
bagaimana to mo tidur malah ngakak baca tuit mbake ganjaaa mbak bukan ganjarrr,0
mungkin bapak atau jawab mba,0
well efek minor banding khasiat,0
tidak hadir,0
beler timbul mknya atur timbul efek konsumsi,0
bukan narkoba aica aibon mbak,0
masih mau tinggal negara masih tinggal informasi,0
murtad orang islam dukung ahokdjarot,-1
buat mbak berpengetahuan super,0
bukan narkoba harus indonesia masih tinggal informasi,0
oce,0
gila saya pikir malam malam orang goblok sudah merem,0
beda,0
tanpa depe nabung lama bulan depe nabung lama,0
tahu lo minim dasar anak bandar,0
wakakakakaak coba mba mau coba jual ganja,0
ganja cara hukum bukan trmasuk narkoba terus ngapa campaign soal legal ganja,0
dana mana bapak,0
pilih fpi ahokdjarot ahokdjarot pilih islam krisiten hindu budha dll,0
saya suka bapak presiden skrng maaf ya bapak,0
masyarakat dki paslon tidak vs paslon tidak,0
balik kampanye jam dulu barbar,0
beda ganja narkoba tolol,0
rangka oyak tenun bangsa ya,0
hanya ingat umat muslim agar pilih pemimpin muslim bukan sipenista agama,-1
indah demokrasi jual program tanpa sentimen sara,0
tuhan mimpi saya nyata,0
saya doa ami aniessandi so the winner tuhan,1
realisasi oleh percaya industri perban kita hancur seperti amerika,-1
tuhan maha tahu takdir baik maka dia,0
depan bagai malaikat dalem jahat n licik,-1
ahli gagas ahli imajinasi cucok banget,-1
padahal antara sholat witir sm sholat subuh wajib an mana,0
ganteng tidak masalah bapak penting mudah mudah bapak pilih gubernur periode,1
tanpa bayar murni warga dki,0
coblos punya hasil kerja nyata bukan janji teori langit ahokdjarot ahokdjarot pilih mutlak,1
pantas blang kayak gtu xinxin nie cina,0
serang minyak,0
sprti wktu pilpres tuhan gugat,0
banyak mau pasti,0
islam rahmat bg semesta alam bukti th r merdeka agama lain aman,0
tidak mungkin terima kalah,0
tidak mungkin tidak atau bagaimana,0
kait agama siapa gagal paham kamu peninsta gelar anugrah buat ahokdjarot,-1
wanna answer kata dkt rakyat,0
debat akhir kemarin intunya mau ganda kyk taat pribadi ya apa mau ganda ya,0
dukung paslon mana ayo ngaku,0
tuju bapak aniessandi,1
sudah bapak shalat witir banyak shalat subuh tadi tidak rakaat kiraiiiinn,0
saya tidak terima tl bgini,0
mksd saya sapik mesum bro,0
waktu menteri buat anggar lebih ato over budget de mao pegang dki apbdnya super bsr emg be,-1
tuhan buka topeng belum orang lang jauh,0
arti niat datang situ ya,0
penting ganteng ato penting program kerja,0
sudah ahokdjarot,1
betul bagaimana,0
jakarta bakal lebih maju gubernur baru saya harap jakarta bakal lebih baik nntinya,1
bapak saya mau tanya putar program kait cipta lapang kerja analisa kena membludaknya duduk bagaimana,0
pokok oce,0
kami hapus uang muka kredit milik rumah kredit rumah basis tabung,0
jkt ujan sharian kenapa tidak banjir,0
terus kalah arti curangin getooh atau bagaimana,0
saat ugm pimpin neger hutan hukum ekonomi,0
bapak sprt program rumah rakyat tanpa dp segala hitung bagaimana bapak ahli ekonom,0
hati dendam,0
bapak aniessandi tidak konsisten konsisten pasti terus jalur didik,0
pukimak sudah,0
repost peci adalah salah,0
balikin modal pake oce sementara cukup modal pinter omong lengkap ya om,-1
habis pilkada jamin tidak bakal aksi bela negara atau agama,0
kita tinggal tunggu ridho tuhan kemudian rangkul semua warga jkt maju bahagia tuhan maha kuasa,0
terus kartu suara buang,0
tidak mungkin dikit bakal ngaku tuhan ni tau hati orang,0
pakai cuma pas mau nyalon gubernur lihat tu foto profil gundul,0
jelas beda tong ahokdjarot kelas jamban bapak aniessandi kelas kursi raja,-1
tuan peliaraannya doyan fitnah,0
tidak bakal menang,-1
saya satu ktutup arti lo dua dua ktutup paslon muslim,0
saya ngasih bukti junjung lo tu tukang catut cuma tkang catut ain tkang catut,-1
dia plg rasa mampu berlaku adil tobat calon pemimpin telah buat karma begitu berat jalan,0
paslon fpi colek aniessandi perilaku dukung wakil sifat dukung,0
runyam,0
iya pilih tidak bukan pengahapal atau penghayal,1
saya tarik bapak bapak,1
emoh milih orang pernah dieleminasi jokowi menteri sudah tahu kwalitas,-1
semoga bapak dapat bawa jakarta jauh lebih baik,1
ya rabb kita tetap optimis,1
tukang nilep duit orang koruptor apa embat demi dunia,-1
maka pilih paham berani tolak reklamasi ayo wit,1
kita kerja untung koruptor abang aniessandi,-1
demo provesi mau apa tar,0
saya bertanya kenapa jawab hanya oce tidak jawab ya,0
handsome pis pokok oc,0
semoga beri mudah ya bapak tuhan kami bukan warga jakarta ikut doa bapak,1
tuhan tuhan meridho,1
bagaimana tanggap,0
maju terus bapak aniessandi kami diri blkg anda lunak tunjuk tegas rindu rakyat,1
cinta curang apalagi pilkada,-1
ngebayangin paslon musuh mereka menang kerasan bingkai curang modus,-1
maju kota bahagia warga,1
saya harap elo tidak salah ngasih data ya abang jangan bapak sudah ngotot data salah kabeh,-1
kamu tidak sadar abang mang ahokdjarot menteri didik aniessandi malah buka aib sendiri kt hb guoblok,-1
tim renung tolol tim buat analisa kredit kpr thn,0
jujur kl banding lbh kapabel aniessandi bicara memang aniessandi juara kosong lompong,-1
bukan serang fajar masalah sekarang adab sbg manusia indah manusia lain serang wnita tnp adab,0
bongkar bobrok jokw bapak aniessandi,0
saya mah tidak perlu protest sudah protes nama catut,0
salah satu materi kurikulum indonesia ajar,0
mnjlskn hal spt memang hrs jelas agar hati mereka balik paslon kita pilih,1
doa tuk calon pemimpinku selamat brjuang demi ibukota trcinta,1
jelas sudah janji lindung kerasan hadap perempuan hanya saat debat belum sampai jam sudah ingkar cuma tipu,-1
cara hitun tipu ala bank mana mau kasih kkr thn dukung tipu l,-1
cuma tuhan tahu it,0
lupa sholat subuh rokaat dia diem dukung ahokdjarot,0
maksutnya,0
kaum muslimin gandeng tang ukhuwah islamiyah,0
tidak bakal jawab,0
tenang nanti kita undang anda semua tuk bahas dki milik kita warga kami libat,0
om om baca headline gambar ya,0
oleh abang abang aniessandi,0
jelang hari nyebar hoax,0
kampanye ahokdjarot ahokdjarot tadi gila kampanye capres,0
tidak hitung jumlah uang lihat kostum,0
sgt bahaya orang spt pemimpin aniessandi bs jual harga diri demi,-1
oce oskadon pancen oye,0
tidak nandingin calon saya yakin jakarta l,0
saya ibu saya dapet bapak saya tidak dapet dikemanain ya kira kira,0
saya bingung masak kayak gin buat kampanye coba cerdas sedikit tanpa dp sampai rumah gratis,-1
silah protest pbnu mereka berat paham,0
bagaimana adil buat jakrta milik semua warga masih percaya kerja ormas fpi,-1
laku adalah kelompok sahabat karib,0
omong boleh bung,0
sakit sidang adil pakai baju putih peci bapak mereka dadak alim,-1
lokasi dmn brp jml orang dapet bagaimana lokasi kerja jauh rmh hrga tanah brp bapak,0
pemimpin jakarta seperti hubung orang tua anak jangan politisasi bapak,0
bapak mikir gaji ump nabung bulan nabung berapa apalagi sudah punya keluarga,-1
dimksud bijak adil bagaimana profesi lain tukng smpah tukng ojek pkl supir dll tidak bgitu pntingk,0
dah tidak mesiu nembak kehebatanya atau ajar dia,0
bapak tausiah boleh apakah bijak selalu nyinyir paslon lain istigfar bapak,-1
kenapa anda komplot drngan golong pemukul jurnalis perempuan,0
saya dukung aniessandi aniessandi walau orang jawa barat,1
bayar bukn relawan,0
goyang terus mumpung belum kena stroke,0
laku kerasan kpd wanita bukan teman kalian sadar nda kl tuhan,0
tidak usah pancing bedqkan abang tanya atau nyata think again,0
calon tidak fef banding cuman omong kasar arogan baru menang wak wak wak,-1
gen jelas dp apa om be,0
minimal komentar kait dng tema ucap debat td malam soal kerasan hadap perempuan bagaimana bun,0
berfikir realistis mba bagaimana bukti jika belum coba,0
tuhan mufakat calon calon gubernur jakarta senggol,0
jakarta milik semua arti semua punya sempat gubernur bapak,0
benar tidak benar arti data tidak valid,-1
khan cagub tidak waras hanya orang gila pilih gubernur atas dasar agama bukan ahli,-1
udahlah kalian om siap megang jakarta,-1
maaf kena syndrome buta budek bisu,-1
msti kaji dlu,0
tidak saya lebih mantap,0
curhatan sahabat,0
masih punya hutang suai lapor kpud dki,0
kerja tim sukses,0
anda dukung golong tidak adil,-1
ganteng ahokdjarot urus kerja jago ahokdjarot so tidak perlu ragu,1
aksi bela islam vs aksi bela massa fpi,0
mudah mudah,0
tuju abang,0
mantap broh broh,0
ora mudeng apa hubungane ganteng karo pilkada yo bapak,0
adil tidak gusur bukit duri kemudian gusur kalah rakyat tingkat banding,0
bukan peci bapak penting isi hati maka peci,0
ikut kenapa ahokdjarot muslim tidak ikut taat atur kampanye bukan tempat ibadah,0
baru wacana tidak masuk akal kamu waras,-1
bapak coba bantu hitung salah y mana bapak,0
makin mantap pilih setelah nonton debat tiga basuki cahaya purnama jarot nomor is the best,1
males amat program tidak jelas masa dp cicil thn bohong bgt koplak,-1
bukan kampanye syiar islam ajar dulu belum ngomen ajar orang bego pelihara,-1
adil apa bapak mereka langgar atur tinggal bantaran sungai coba cek atur bpbd,0
sayang coblos tidak pake ya nomer,0
penting oce,0
stidaknya kmi imani tuhan satu tidak anak tidak anak,-1
sejak calon gubernur,0
jangan lupa nomor tebar janji belum bukti,1
urus kerja resin jakarta bapak,0
bukan kampanye syiar islam bego pelihara muslim harus dimimpin muslim,1
bagaimana bapak baru urus kip aj tidak becus jakarta lbh kompleks bapak,-1
bapak peci lambang gerak muslim r maaf tidak pakai sembarang orang,0
bacot mlulu lo kerja lo bagus tidak berhentiin menteri,-1
paling hansome,0
bagai muslim sangat pantas,1
th pernah sini berik tumbuh ide berlian mereka saksi sejarah seka,0
tanpa dp suruh nabung bank dki lama enam bulan arti buat bayar dp,0
gmna oom btw mang bual seperti dulu sekolah dmna,-1
bahasa damn dp is dp bapak kaya paslon main kata pantes ex menteri,-1
mgkn nanti hrs kirim invoice fpi sharing cost,0
jangan tengkar,0
sgt bahaya orang spt pemimpin aniessandi bs jual harga diri demi raih kuasa,-1
betul sekal bapak jangan lupa kes didik dll bapak,0
syah muslim pilih pemimpin muslim,1
rasa takut tlh buat mrk satu takut bila tidak kuasa atau takut modal sudah tekor,0
closing statement kami bro we it,0
abang tidak kalah ganteng,0
otak tidak waras pilih cagub agama,-1
langgar pil,0
waini wajib baca semua fans dukung,0
mau nipu atau emang sudah tidak sanggup bayar,-1
mesjid jgnupolitik,0
fpi pakeaqupolitik,0
sara pol bungkusaq,0
bung bagaimana tanggap anda soal kerasan hadap perempuan td pagi hadir istqlal,0
dakwah sara pol,0
apa kabar abang kenapa kip tidak beres abang kamu memang tidak becus kerja abang,-1
kapan industri garam kaya turki,0
abang abang kompak guna baju warna putih peci hitam sholat subuh,0
saya dukung bapak aniessandi aniessandi,1
bner bapak,0
agussylvi aniessandi aniessandi teriak bunuh ahokdjarot ahokdjarot gubernur kafir masuk kerasan verbal tidak,-1
bs nynyi bareng abang haji roma,0
modalin sbt tentu,0
terimakasih mbak abang atas dukung kepada abang abang,1
terima fee sbg makelar proyek v sat kemenkominfo rekening adik abdillah rasyid aniessandi,0
abubakar orang cara total serah hidup demi islam apa spt siap lepas seluruh harta,0
benar bapak masuk rumah tanpa dp,0
terus,0
ba atnya cuma tidak sebut muslim,0
pemilih cerdas pasti pilih sudah bukti bukan janji,1
doa semoga tulus,1
m nanti nuntut balik mdal hati nanti korupsi apalagi cgubnya ex menteri pecat oce,-1
serba sudah jenius bersahaja pula sholat lima waktu duha lancar dermawan pula paket lengkap aniessandi aniessandi,1
doa masy kracak ajibarang t mrk doa mereka saksi jalan dulu ani,1
agama adalah kunci utama hal didik semoga abang bapak mampu menrapkannya,1
skenario belum bunga loo oce jangan tipu rakyat abang,-1
kampung masa dusun kracak malam adakan doa,0
kami warga jkt sungguh rindu pemimpin kerja cinta bukan huru hara smg tuhan meridhoi ingin kt,0
salam,0
jika mohon beli rumah arti total dana perlu adalah triliun hellowww,0
trotoar keren ya jes,0
rupa follower anggota dewan pdip dukung yuks rame kita coblos peci,0
isnya tuhan tidak menang bobot berkarakter mantap,1
paling saya tunggu adlh sikap setelah pilkada dki usai apalagi kl mereka kalah,-1
tidak abang kita hanya juang apa sudah agama islam,1
retorika bukan tentang paslon tentang jakarta dia lupa bahwa pilkada adalah tentang paslon pantas pilih,0
radio followernya banyak dukung maka,0
calon pemimpin masa depan perempuan hrus pukul benar,-1
kun fa yakun atas izin tuhan bukan izin habib aplg survey menjdkan anda sbg pemimpin jakarta,0
keluar anak sekolah bukan solusi,0
masya tuhan statement indah pulang semua atas hendak tuhan,0
keren temen abang banyak dukung,1
agak aneh ya mirip kompas tv buat survey tetap menang,0
media lawan nyata dukung tetap ngapain pilih lain,0
makasih bapak aniessandi saya tidak tarik,-1
mengatasnamakan agama besar kasus besar,-1
semoga pilih abang aniessandi yra,1
semangat bapak vote,1
versi metro tv menang,0
pantang milih cagub tidak punya program panter ngekhayal basuk,-1
oce bosan,0
urut coblos tidak buka tidak ambil paku tidak coblos peci,0
arti dewi persik lebih mantap,0
jangan pongah nanti gubernur wakil,0
tanya saya boleh jawab,0
adalah trend baik buat abang menang,0
kaya gin tidak pernah sbg prestasi bapak,0
nabi akhlak plg mulia jls mrk umat abu jahal,0
cuit tolol bego alumnus sman tidak bego kayak lo kacung ahokdjarot,-1
gara pilkada dki ide anak skul bandel tidak blh do kata kyk anak sndr padahal biasany lgsg do,0
rasa kafir lgsg nyamber,0
kamu pakai peci saat mau nyalon gubernur biasa cuma buat nutupi rambut belang bukan iman,-1
jangan cuma retorika belaka serang benar,-1
emang santun sudah hilang,0
ayo nanti coblos tidak bapak ahokdjarot pake peci,1
nama santun,0
anda tidak peci,0
banyak sekal buzzer mention bapak sabar ya bapak mereka mungkin iri bapak,0
siapa tuju,0
tiba relijius lupa makna relijius sendiri,-1
closing statement baik,0
syurga orang panatik bukan politis munapik mingken atas kerasan wartawan,0
tidak maen,0
makin panas jangan obral janji ahokdjarot lontar serang tajam paslon dki nomor urut tiga,0
mbok ya jangan trllu blo on,-1
soal bullying sekolah mk saya bertanya apa anda laku sbgai menteri tidak dampak bijak anda,-1
maling koruptor pake peci,0
maklum nama jual kudu yakin urus jual bagus belakang,0
baru debat kemarin soal perempuan hari nyata,0
jabat baik hati niat korupsi sering tangkap kpk,0
abang kenapa harus pasang s tidak pantes ama dia dia manusia muka,-1
again kait jangan bicara masalah taktis teknis aplikatif bukan minat dia bicara,0
kenapa bung tidak komentar apa bnr komentar ya,0
nyata kampanye selubung paslon ya,0
padahal nyindir ahokdjarot mulu omong kasar ama perempuan abang bapak massa sekutu mu,0
sndiri tidak pkai peci manusi brmuka bapak dulu musuhin bapak prabowo skrng jilat ludah sndiri situ waras,-1
